"","Soil_221","Soil_198","Soil_196","Soil_86","Soil_207","Soil_205","Soil_172","Soil_202","Soil_7","Soil_121","Soil_176","Soil_29","Soil_218","Soil_197","Soil_203","Soil_3","Soil_161","Soil_204","Soil_190","Soil_80","Soil_210","Soil_195","Soil_4","Soil_222","Soil_232","Soil_208","Soil_229","Soil_215","Soil_217","Soil_81","Soil_167","Soil_119","Soil_227","Soil_199","Soil_211","Soil_107","Soil_98","Soil_188","Soil_182","Soil_220","Soil_174","Soil_228","Soil_18","Soil_192","Soil_231","Soil_216","Soil_236","Soil_179","Soil_206","Soil_10","Soil_6","Soil_235","Soil_26","Soil_14","Soil_194","Soil_237","Soil_2","Soil_191","Soil_233","Soil_181","Soil_11","Soil_16","Soil_177","Soil_166","Soil_184","Soil_189","Soil_238","Soil_1","Soil_100","Soil_163","Soil_226","Soil_15","Soil_169","Soil_12","Soil_234","Soil_193","Soil_109","Soil_223","Soil_171","Soil_34","Soil_5","Soil_201","Soil_230","Soil_8","Soil_97","Soil_13","Soil_102","Soil_89","Soil_150","Soil_149","Soil_142","Soil_94","Soil_17","Soil_152","Soil_126","Soil_85","Soil_108","Soil_139","Soil_144","Soil_95","Soil_141","Soil_129","Soil_125","Soil_87","Soil_143","Soil_116","Soil_83","Soil_111","Soil_128","Soil_156","Soil_140","Soil_115","Soil_130","Soil_146","Soil_124","Soil_112","Soil_148","Soil_88","Soil_154","Soil_122","Soil_137","Soil_135","Soil_147","Soil_155","Soil_145","Soil_110","Soil_84","Soil_127","Soil_136","Soil_138","Soil_96","Soil_134","Soil_114","Soil_101","Soil_99","Soil_123"
"X4.2.1.3",96239.8333333333,71230.2151515152,34900.4666666667,186026.441666667,26295.4666666667,529542.912929624,100946.58030303,848483.029166667,65915.9636363636,107577.098484849,120651.7221718,117983.891843972,56139.6333333334,185423.533333333,287807.704706641,226563.186363636,283429.426806527,276407.3,120091.126223776,239127.078787879,137259.311538462,90358.4393939394,108541.659090909,27639.0615384615,38517.3833333333,90842.5650548034,383337.255151515,161144.233333333,66949.8532967033,172514,403068.540909091,255752.116666667,293241.383333333,77480.1219858156,78121.8,29545.3151515152,50185.9439393939,153003.166666667,80209.5333333333,68048.3515151515,423050.166666667,128774.293617021,89105.8936170213,31107.9300699301,87747.4181818182,36885.6538461539,191882.582569558,60106.5078014184,8940.8,120633.368181818,123563.5,288597.266666667,82555.4585106383,111190.208741259,136998.789393939,133809.281818182,201854.24929078,47563.1,50602.3106382979,212051.781818182,179454.818181818,190262.142295293,113057.454545455,188735.078787879,140830.483333333,151535.909090909,88361.269245648,85067.5333333333,272946.024966523,87991.95,209988.103030303,135481.781818182,39238.55,120882.629311114,114637.389393939,62078.9636363636,97856.338961039,55206,105252.964442295,40613.898608838,267184.351515152,37121.4095571096,249786.066666667,96585.1984848485,70456.9,73256.9893939394,140461.916666667,150540.181818182,58560,88607.3090909091,60071.25,188040.925757576,257964.066666667,29729.5,76595.2666666667,145122.633333333,754631.666666667,51133.6,259239.727272727,477090.109090909,158604.386363636,140744.216666667,113996.109090909,150022.483333333,234425.233333333,249910.733333333,328116.75,59736.6136363636,111422.266666667,23640,131510.85,255284.666666667,85550.2303030303,46639.2,109311.8,70126.4848484848,146715.75,80138,81297.25,213976.648484848,213492.75,108466.2,195402,58432,27747,108667.333333333,284165.4,346156.042424242,126834.05,46955.5333333333,1839.2,66383.7333333333,138297,176229.783333333,178477.710606061,1092.4
"X4.2.1.33",36927.611111111,27942.798989899,11935.0222222222,82604.7611111111,12914.9555555556,126456.747899618,46217.4479797979,209430.838888889,31889.9757575757,29104.3601010101,48708.9190456116,49243.408392435,16970.6777777778,64879.9777777777,89819.8409628196,81835.2742424241,74786.3277000777,108583.733333333,25734.2632090132,95949.6747474747,51284.4935897435,42409.5707070707,41876.7227272727,10158.2324786325,19636.6134920635,49192.2428970555,111173.012323232,55677.2555555555,22075.8815018315,50759.8,140807.277272727,56494.7277777777,57403.7722222222,47133.6787571765,40205.3333333333,9992.29898989899,30559.2523088022,48581.5888888888,28039.0222222222,30070.4565656566,186607.633333333,37365.1200945626,25681.8312056737,6745.03885003885,38078.6787878787,21024.8589743589,70214.1241043825,28059.6359338061,5214.79999999999,38064.751010101,48663.0333333333,107307.666666667,26338.0639479905,33898.9729215229,40891.8873737373,64073.3069264068,60365.91643026,12364.2333333333,24358.9035460992,96205.6878787877,65469.1787878788,104230.339206656,54737.7030303029,77182.8033189033,55761.161111111,49570.606060606,33286.4291424887,27106.8682539682,101929.617335383,33849.8595238095,89827.3131313131,55733.9212121212,20153.5166666666,43996.1561240178,50430.4873737373,29223.0043290043,46508.745021645,24372.7333333333,43634.1820868256,15777.8790234588,82440.6121212121,9521.84654234653,89214.8888888888,55059.9045454545,31235.138095238,34956.7762626262,31574.9722222222,52849.3212121212,35136,25374.3393939394,27247.0833333333,49634.7893939394,111010.8,16951.1666666666,29286.2222222222,43809.0555555556,158933.222222222,6254.26666666666,86547.1515151515,116307.539393939,45812.3409090909,44890.6055555555,60760.4727272726,61840.5611111111,65951.2333333333,91761.6222222221,102365.783333333,11585.6590909091,65434.8888888889,10300,58746.0833333332,102683.222222222,46372.4646464646,26983,40067.9999999999,25260.501010101,53329.25,36942.6666666666,49442.4166666666,89267.21010101,70734.9166666666,35442.4666666667,63096.8,36313.3333333332,9249,26668.7777777777,95596.4,99979.9393939393,35698.2166666667,15283.9777777778,467.866666666666,37809.511111111,64284.9999999999,66470.7277777777,70822.7459595958,182.066666666667
"X4.2.1.36",52442.2777777778,38198.1323232323,16278.6222222222,136854.07808642,22255.3555555556,142462.763650534,70011.1813131313,245363.455555556,50102.9090909091,118954.826767677,71627.7432214358,78727.5583042516,25557.7444444445,198014.496825397,135310.079058058,122196.940909091,99163.4212898213,179221.228571429,27324.3085081585,148267.741414141,75147.7397435897,73178.5707070707,61995.9893939394,14072.611965812,27750.2134920635,72306.6619446747,136626.892323232,75886.7888888889,28342.7661172161,60442.8666666667,170655.143939394,66758.7944444444,61746.0388888889,69810.5930428909,61904.2,14365.3656565657,45670.518975469,71251.8555555556,41191.8888888889,48111.9898989899,269352.169135802,50600.8058088484,38843.3835866262,69497.243978244,59762.1454545455,31283.641025641,115494.344250903,41772.3216480919,7877.73333333333,71312.4843434343,77758.9666666667,154219.304761905,31099.0829956096,51776.1806138306,52217.8207070707,93310.9069264069,81915.9354778791,12932.3666666667,37832.1130699088,151768.454545455,95870.5973063973,157512.015397132,83586.664935065,87728.8033189033,82926.1611111111,64567.2727272727,49962.0100948697,32691.5349206349,158336.692793259,49718.3928571429,139261.846464646,90333.2212121212,30222.5166666667,64531.5176624794,74432.3826118326,41017.7376623377,72165.4116883117,34581.9333333333,84305.0582773019,22924.3665692464,114937.933108866,14726.4696192696,113568.488888889,94224.2378787879,45830.2714285714,54064.5095959596,32754.3055555556,65822.2545454545,62464,25607.1393939394,37029.0833333333,56918.6560606061,189620.133333333,23992.5,47230.6222222222,92890.2555555556,176112.222222222,42285.4666666667,114144.818181818,138116.139393939,48554.3409090909,63826.8722222222,88828.2060606061,85004.0944444444,66991.3666666667,110328.422222222,134654.716666667,11585.6590909091,115992.622222222,14540,89575.8166666667,147062.555555556,78153.2646464647,46794.8,55244.8666666667,54158.0343434343,50082.25,52324,71785.75,102032.343434343,88308.25,337999.666666667,93058.7714285714,53904,9249,36512.7777777778,103705.866666667,123091.806060606,37255.8166666667,31334.3777777778,758.266666666667,57194.3111111111,93061.6666666667,94050.7944444445,98086.8792929293,546.2
"X4.2.1.46",55493.3333333333,30839.3333333333,17046.9333333333,122388.941975309,18181.7333333333,71553.1608292417,60054.2333333333,100137.658333333,41458.6,37173.4666666667,45671.1402073104,54143.2755450486,28658.4,31340.2333333333,147622.737588652,93752,60294.1641025641,199702.4,3166.50256410256,100140.733333333,62864.9384615385,36697.3333333333,43088.7666666667,12061.7384615385,26562.8380952381,76901.4241134752,76923.1066666667,62954.8666666667,21507.8205128205,30862.4,82605.2,32878.4,13259.2666666667,66303.0166160081,62918.2,11219.7333333333,44774.2904761905,67787.9333333333,35504.8666666667,37293.8666666667,245760.535802469,44076.5914893617,45471.7914893617,8766.94871794872,65260.8,31439.8461538462,178418.684451718,44197.8326241135,8250.6,39024.9,80186.4333333333,149037.733333333,8835.81134751773,42907.8230769231,50172.9333333333,87871.6714285714,69665.3879432624,1906.8,41536.0808510638,145952.933333333,72988.9185185185,158707.381357649,94402.2,58244.0238095238,82876.1666666667,40886,58842.6680851064,35626.380952381,173025.41603928,44558.6523809524,119365.533333333,90603.3,28327.5,71786.1979892448,81629.9666666667,38813.5904761905,57291.6666666667,31996.2,60309.7546099291,17021.5109656301,24015.3209876543,21218.6358974359,66289.2666666667,73099.7222222222,49831.9428571429,49617.7333333333,35722,34720.6,46848,911.8,29346,27712.2,178312.666666667,21124,43345.7333333333,24876.8666666667,21798.3333333333,2472.2,30746,69333.6,8226,69617.9333333333,93182.4,40557.8666666667,4390.8,58286.1333333333,117316.6,0,88512.7333333333,16360,97038.7333333333,164091,58627.1333333333,35104.8,50287.2,30254.5333333333,13272,49272,67030,90077.8,52720,27506.2,97742.4,52772,0,43259,24575.4666666667,69625.8666666667,6100.6,965.066666666667,1137.4,60417.4666666667,92012,66023.7333333333,96771.4666666667,364.133333333333
"X4.2.1.51",23293.8333333333,21369.5606060606,6499,46926.6697530864,6716.66666666667,53906.9863611565,31993.7045454545,93487.175,21850.7878787879,66273.1439393939,30224.7945700871,25829.1614788547,9717.83333333334,146474.277777778,52490.0126799914,50893.5954545455,36627.0944055944,64316,10880.4788267288,51519.7373737374,28253.9551282051,37535.702020202,26922.4863636364,6815.53846153846,14617.6547619048,34353.27724049,58761.6183838384,31112.1666666667,18168.760989011,25074.5555555555,128372.558080808,18939.0833333333,10967.0833333333,36199.8946301925,26890.6666666667,6386.28282828283,22184.3829004329,25224.8333333333,15522.5555555556,19014.6060606061,121815.469135802,20005.9645390071,14614.2978723404,45035.7972027972,23843.2727272727,15400.5128205128,55748.7557283142,17750.8581560284,3804,39485.856060606,27553.6666666667,68609.1666666667,23627.3528368794,20148.6225718726,18265.5075757576,43993.7987012987,30699.0719858156,8318.63333333333,16560.170212766,60699.3939393939,33705.1245791246,74743.9966381137,37388.1515151515,75218.9278499278,33826.1388888889,27272.9696969697,22664.6675263271,22335.0476190476,65517.2117409777,20218.869047619,61713.9898989899,32584.7272727273,13760.25,27354.9194162811,34820.1742424242,20567.9116883117,31613.6955266955,15834.3333333333,44191.8992585429,9429.63543371522,87524.593714927,4719.28438228438,76298.9999999999,32405.3106060606,21919.1428571429,23262.0075757576,15304.4166666667,44360.7272727273,19520,20976.9696969697,21076.75,40848.3308080808,60541.6666666667,13430.5,12992.3333333333,55957.6111111111,64782.9999999999,24126,88489.1313131312,51470.303030303,32788.4621212121,31540.9166666667,41821.6363636364,47653.9166666667,59276.8333333333,78623.6666666667,58086.9166666667,2846.20454545455,36534.6666666667,6360,40134.75,62682.6666666667,25268.7878787879,14884,23122.6666666667,22987.9393939394,42063.75,24370.6666666667,38270.75,45718.8939393939,43945.5833333333,207407.666666667,30894,26763.3333333333,9249,13025.6666666667,90474.8888888888,47992.6363636364,28685.75,26997,242,27431.3333333333,43725.3333333333,48951.0833333333,48379.3257575758,0
"X4.2.1.6",140378.638888889,82854.5339646465,58881.3111111111,293925.38742284,45885.5111111111,274461.343870314,154999.776262626,495306.777777778,105921.181818182,117826.579103535,149863.356846006,160517.205735909,53926.5180555556,114072.796031746,260675.029996009,274887.674431818,237026.935732323,376703.185714286,52888.9970328283,300962.836616162,185972.585416667,111462.976641414,111968.154545455,35298.8444444444,76963.9028769841,212177.683878297,318956.143964647,186164.165277778,57395.8508928571,132648.266666667,186173.930871212,102415.449305556,126509.404861111,196788.529550827,166368.933333333,26391.3797979798,136064.700937951,156913.656944444,78971.1111111111,91140.1313131313,619728.350771605,122694.099459642,72211.5550151976,45811.8282828283,151419.709090909,94179.5,208583.80788796,113448.804187774,22958.8666666667,98359.4410353535,170244.49375,355600.914285714,45947.0259519588,107610.606186869,141542.257891414,259024.321563853,170489.199267562,20083.8541666667,101471.998784195,378461.090909091,195688.671127946,438368.758993813,221663.146320346,166854.629473304,190260.705555556,157728.121212121,116265.402302662,79843.6037698413,396241.828945995,122161.339285714,276107.529292929,208021.724242424,80830.8833333333,151194.68862485,187934.016522367,116952.866341991,156157.435551948,95733.1333333333,154290.11716078,55087.8296415907,111306.292732884,34645.2616161616,150363.577777778,203404.492992424,126014.123809524,132139.539835859,40355.2881944444,106436.803409091,128832,34103.0545454546,95881.8854166667,63736.0941287879,393988.066666667,66419.78125,96969.9777777778,86764.4819444444,302784.111111112,17872.7333333333,123634.03030303,290244.721212121,92366.1515151516,135139.425694444,267356.921212121,146855.911805556,74596.2041666667,212843.534027778,307439.639583333,23751.9005681818,241182.644444444,41800,229893.41875,407985.444444444,190706.026262626,105869.4,143845.266666667,114185.486868687,66938.53125,148503.333333333,206440.21875,275362.702020202,212823.947916667,195827.666666667,152668.314285714,160202.666666667,9827.0625,76843.8888888889,110860.995833333,349159.221212121,39334.7520833333,7228.02222222222,1589.13333333333,165753.822222222,260529,169545.865972222,277921.196275252,728.266666666667
"X4.2.1.66",74902.4999999999,39013.5212121212,22002,132079.461419753,18061.2,71530.9497311199,75009.0257575757,134729.670833333,51304.1757575757,61346.6545454545,49935.298471741,58852.6733836166,30055.8666666667,80377.2619047619,143273.253661232,136162.224242424,79929.0682983683,192489.176190476,4886.35594405594,112808.363636364,84708.1846153846,43275.1818181818,44100.3227272727,16741.0512820513,40447.4285714285,113882.493690706,120558.854545454,91050.2666666666,24702.9336996337,44536.2666666666,90573.2606060606,43437,21394.3333333333,107023.713677811,88303.7333333333,11770.6545454545,71084.4443722943,74500.7333333333,40187.5333333333,39654.7454545455,313864.624691358,61138.1264437689,36688.4597771023,31372.8508158508,82130.2787878787,50658.2948717948,126883.344922453,58063.4200607902,12957.6666666667,48703.1621212121,82640.3166666667,171511.99047619,9533.76474164134,44969.4353146853,48201.4484848484,135665.233116883,70428.2505572441,2564.66666666667,57588.4178318135,190612.054545454,74390.9973063973,239951.874127291,117278.912554112,91826.0731601731,91135.0499999999,64952.606060606,65805.0672377268,56799.019047619,217123.488641854,60257.4976190476,137853.157575758,105979.354545455,40728.85,80600.4378089995,92746.3413419913,54989.2519480519,69403.9831168831,48869.8,82323.8908169844,23694.9539318837,44876.1553310886,19771.9559440559,75331.5333333333,83016.098989899,70907.6904761904,66544.5484848484,5766.33333333333,37059.5212121212,50752,1044.27272727273,48909.9999999999,26398.2727272727,185910.8,35206.6666666666,34330.8,38377.4,35728,14167,57058.1515151515,92159.0727272727,15565.0909090909,77214.3333333333,139897.939393939,44115.2666666667,4308,86746.6666666666,142802.066666667,412.909090909091,96672.4666666667,21200,129989.8,217856.333333333,66851.5090909091,39116.6,67660.7333333333,32149.0121212121,22120,76006.6666666666,111716.666666667,123098.587878788,87866.6666666666,125302.2,53715.4571428572,87953.3333333332,0,44644.3333333333,38938,102853.006060606,5841,6192,1089,93837.9999999999,141989.333333333,68281,135402.484848485,0
"X4.2.1.69",31664.0555555555,19318.3313131313,35473.5777777778,61137.6916666666,7465.24444444444,120342.584077624,41923.7292929293,192888.994444444,25653.2515151515,39683.3535353535,55001.3764306615,31350.5072610605,18989.0222222222,67263.3904761904,116294.285100242,60754.5818181818,48043.1066822066,100068.085714286,5905.79735819735,66893.205050505,31302.8179487179,30476.9191919192,28725.7454545454,7908.81794871794,12512.3079365079,37063.2762703018,97209.0890909091,42433.7888888889,12705.1051282051,41968.8888888889,145031.765656566,51753.3111111111,50935.5222222222,33008.362276258,31402.3,10987.4868686869,27759.1427128427,46499.9444444444,19686.8111111111,26259.8464646464,150922.833333333,27192.6862208713,30168.952887538,9904.04778554777,34564.6909090909,19845.1282051282,86365.5283064453,19417.3956771361,4283.96666666667,48971.7242424242,40152.3333333333,98082.4253968254,3827.96281661601,29171.2287490287,39820.0747474747,49156.1281385281,55255.0233367105,6747.26666666667,22437.0689969605,73927.8424242424,47987.0909090909,84791.2546037886,51691.0584415584,80298.9669552669,40553.1777777777,41852.5454545455,35285.678919898,24094.2793650793,103698.729420461,28855.6761904762,80730.704040404,52612.8424242424,14532.6333333333,45835.5215276449,35711.7937950938,28042.2134199134,29872.1535353535,19196.1666666667,33197.3927450799,10975.1386329982,72878.2353535353,16647.7751359751,90088.3444444443,33700.2313131313,28045.9714285714,26251.6080808081,2715.77777777777,20283.4090909091,19520,8065.77878787879,14673,34774.5343434343,93053.511111111,10562,14108.3777777778,30627.3,157571.277777778,1586.76666666666,87276.5252525252,118127.078787879,34114.1818181818,42572.0777777777,53656.4121212121,18668.9555555556,2833.62222222222,33278.9555555555,68351.4999999999,3096.81818181818,37547.8777777778,6360,53393.0999999999,77349.2777777777,58721.9626262626,25149.2,30724.1333333333,52673.202020202,38837,27598,33515,71563.6535353535,53364,26279.0333333333,47817.7142857143,27518,0,36236.3888888888,73229.6222222222,176204.901010101,9716.63333333332,17119.7555555555,730.033333333332,31580.2888888889,55894.3333333333,34733.0888888888,97445.9252525252,182.066666666667
"X4.2.1.75",49156.6666666667,30758.6878787879,12265.8,87413.9756172839,13479.0666666667,163451.760720131,53924.4757575758,273428.524999999,35537.3090909091,60486.8045454545,47272.8250285176,53435.47012083,16842.9,112194.033333333,83276.0631850419,125332.940909091,79766.1118881119,118786.9,25732.4512432012,112402.23030303,63172.6474358974,45542.3484848485,42983.9727272727,13324.052991453,28310.169047619,74538.1317859446,153063.567878788,84909.1444444444,23891.1635531136,63492.1333333333,145513.943939394,64961.1722222222,61501.9944444444,66136.1232016211,54531.6666666667,9700.18787878788,43915.4134199134,56005.0333333333,45145.9111111111,29232.0121212121,214544.738271605,48348.1200945626,27513.4978723404,26471.8337218337,47275.3454545455,30268.2435897436,82052.1753864339,40649.8581560284,7512.8,45808.8343434343,51574.95,142594.611111111,26849.0639479905,35103.2485625486,61472.9984848485,87003.3902597403,72863.9719858155,14513.7666666666,31665.570212766,120260.521212121,67925.3824915825,144473.450317767,73921.0363636364,83588.1922077922,72071.3,68660.606060606,41916.0958091554,36893.0904761905,119722.027591794,42519.1095238095,94717.7575757576,61060.2545454545,27947.1,47503.5279188896,69562.6818181818,39788.0043290043,50800.745021645,35443.7333333333,56424.6265312702,19473.5200490998,102278.698540965,8789.81235431235,94095,58929.2378787879,42139.6380952381,42278.7207070707,16482.75,52328.6545454545,35136,27375.006060606,37029.0833333333,47689.2338383838,106382.911111111,23992.5,34957.3333333333,56671.6111111111,215961,17878.9333333333,107644.151515151,152171.539393939,53917.0075757575,45971.7166666667,90834.4727272727,62604.1166666667,65632.1222222222,106190.844444444,128798.45,11585.6590909091,66138.6666666667,16360,72347.4166666667,146621,46060.2424242424,26839,57661.6666666666,25705.6121212121,46246.75,55456.6666666666,71785.75,80069.1545454545,97309.5833333332,135885.466666667,66369.8,54281.3333333333,9249,27146.3333333333,105760.066666667,124191.161616161,35265.55,20605.8666666667,387.2,54039.7333333333,90465.3333333333,64175.6166666667,85728.6348484848,182.066666666667
"X4.2.1.79",30396.0555555556,22767.6494949495,8885.91111111111,54925.0558641975,7662.24444444444,146856.286361156,35344.198989899,238493.627777777,23307.2212121212,26062.9217171717,35933.2612367538,35622.2725899658,13839.5222222222,71751.311111111,71861.4571244358,68969.9954545454,66885.7721833722,77777.8,25490.4121600622,72254.8818181818,39542.3884615385,32468.5909090909,32516.9363636363,9030.19401709401,15672.3436507937,37781.5661293789,117939.185050505,49583.4,20095.4705128205,50806.111111111,145256.869191919,56258.6166666666,55351.3833333333,36431.7057413036,29570.9666666667,8338.52727272726,22981.044011544,41065.1111111111,22335.8111111111,21068.6949494949,140446.024691358,32657.753427896,23543.7978723404,7346.74164724165,27684.8727272727,16157.1794871795,62160.6779505365,21241.6803782506,3926.96666666667,35105.1282828282,34227.5833333333,97985.1555555555,23739.3639479905,28630.1836829837,36561.552020202,49715.482034632,56955.4942080378,13950.5666666666,18057.470212766,68667.3272727273,50865.7912457912,78476.1410825581,41415.6515151515,84884.0722943722,43130.2333333333,49128.9696969696,28526.8786374382,33503.1365079365,78468.9006298666,28028.6523809524,68359.8454545454,39479.6606060606,16389.1333333333,34336.2971940589,46261.402020202,23124.8783549784,32839.0828282828,20559.5,33717.7770363207,12824.1021003819,92806.404826038,7516.3066045066,88436.6777777777,33322.5772727273,25537.0428571428,25250.3075757576,31034.5277777778,46435.2272727273,19520,27273.203030303,22356.0833333333,50341.7641414141,69920.2888888889,13430.5,19263.0444444444,41171.3555555555,204366.611111111,6035.1,97766.02020202,132502.836363636,48876.4621212121,37557.3277777778,46271.503030303,49337.5388888889,65552.3444444444,83907.7333333333,89241.4166666666,11379.2045454545,36946.8777777778,8180,43977.85,81152.2777777778,26711.2656565657,15107.2,35327.8,16810.3838383838,48352.25,30910.6666666666,38270.75,57691.4717171717,70949.5833333332,31214.6999999999,52321,27895.3333333333,9249,25344.7222222222,105047.511111111,98565.5474747473,35157.3833333333,18547.4222222222,367.033333333333,28494.2888888889,52666.6666666666,52125.8388888889,57038.2813131313,182.066666666667
"X4.2.1.9",229998.055555555,150319.494191919,61377.5111111111,421238.873611111,60516.9777777778,565820.008448289,256014.705050505,976613.036111111,173026.593939394,251750.795580808,222424.336221019,228777.644482438,92591.5472222222,494967.298412699,479510.881888797,478671.618560606,375139.648698524,573552.247619048,110096.853195416,454531.32979798,290343.809294872,208473.781565657,199446.718181818,59432.2273504273,127027.369246032,331294.583132234,585897.914191919,325645.308333333,115929.336584249,245227.733333333,695776.852651515,271077.2875,256071.754166667,308460.994393786,255747.333333333,48567.1191919192,201274.213275613,256099.336111111,147295.733333333,144480.258585859,1044487.80277778,218111.68990206,126443.267679838,119308.817404817,234095.36969697,143056.846153846,353823.53822156,176508.131036812,36011.7333333333,220803.933585859,259934.7875,596078.841269841,113622.652815772,170138.483935509,211572.044065657,411040.97732684,295558.915522627,53645.2416666667,159295.785612969,570767.896969697,300745.61969697,688616.930022873,338749.156709957,365669.644083694,312533.288888889,271845.151515151,197372.428258267,125733.975793651,624186.954856019,195485.721428571,478816.383838384,311843.596969697,123433.133333333,247077.720067167,285244.370851371,174210.324891775,242747.300541126,154749.866666667,275872.963285975,86502.4627513444,437090.253030303,53639.0823620824,449601.111111111,270263.901136364,202200.819047619,205197.141287879,135450.965277778,242321.25530303,163968,106708.351515152,169281.270833333,235101.819570707,552244.622222222,110411.229166667,133723.111111111,248800.541666667,686247.111111111,74180.8,464662.121212121,564359.951515151,201433.772727273,255924.906944444,405968.751515151,277699.301388889,281741.519444444,473542.5125,569063.9125,46589.6647727273,310933.777777778,66640,368320.604166667,656457.777777778,212706.505050505,124740,236896.666666667,131421.947474747,233331.5625,239338.666666667,333018.604166667,433475.408080808,390525.729166667,537545.733333333,248906.685714286,250797.333333333,38152.125,141335.555555556,462894.658333333,476574.929292929,154485.670833333,92654.4888888889,2774.93333333333,260414.755555555,419698.666666667,314201.676388889,416099.064267677,1456.53333333333
"X4.2.1.90",21735.8333333333,11208.0606060606,6172.66666666667,44044.4444444444,6716.66666666667,24257.1914893617,23740.3712121212,40429.8416666667,16617.4545454545,36450.7272727273,18185.8736299162,22484.7139479905,7707.33333333334,53237.5833333333,36897.4571244359,42879.5454545455,26245.5303030303,63566,1863.84848484848,41102.5151515152,26417,18583.7575757576,15127.8863636364,5014,12025.619047619,34353.27724049,36001.7006060606,26953.3333333333,7073.85714285714,14075,26940.3636363636,12209.6666666667,6344.33333333333,32073.3232016211,26668,3559.06060606061,21721.7543290043,21410.6666666667,14160.3333333333,13604.6060606061,95328.2222222222,17469.2978723404,12397.2978723404,23560.1818181818,23843.2727272727,15105,54908.6595744681,17683.524822695,3804,18448.0227272727,27117.9166666667,59146.6666666667,3474.93617021277,15217.9772727273,15385.7575757576,40201.762987013,22984.5386524823,705,16560.170212766,58605.7272727273,26115.9393939394,71260.5442571613,37294.1515151515,23868.6937229437,28245.0833333333,19987.6363636364,20655.8897485493,12448.1904761905,62371.998065764,17953.3928571429,42916.2121212121,31697.9772727273,13251.25,22959.9474993092,33904.5075757576,16586.8831168831,22917.0844155844,14587,28607.6492585429,7845.8085106383,19175.8282828283,4638.51515151515,22617.6666666667,30700.9217171717,20010.4047619048,20398.2575757576,1528.66666666667,10803.7272727273,19520,279.636363636364,14673,5903.30303030303,59856.6666666667,10562,12880.6666666667,21341.3333333333,12709.6666666667,12326,21171.9090909091,25675.6363636364,5040.54545454545,19088.6666666667,41821.6363636364,16647.3333333333,957.333333333334,24990.3333333333,41189,206.454545454545,36534.6666666667,6360,36875,62682.6666666667,25058.1212121212,14884,20298,16614.9393939394,6636,22802,33515,37035.3939393939,26360,106964,26587,26386,0,10190.3333333333,11498,32106.9696969697,1298,5473.33333333333,242,27431.3333333333,41271,21230.3333333333,38056.2424242424,0
"X4.2.1.93",22988.2222222222,21118.1161616162,6245.11111111111,46281.25,6690.44444444444,53280.8196944899,30935.4823232323,93061.9527777777,21176.9545454545,12413.5883838384,29061.3501256427,25800.9639479905,9320.05555555555,58610.0555555556,49029.0126799914,45662.5954545455,31584.6221833722,63102,10166.8121600622,51019.904040404,27720.7884615385,30011.702020202,26240.4863636364,6506.37179487179,14549.2579365079,34320.1661293789,58628.2294949495,30943.2222222222,17111.5467032967,23831,118072.113636364,18473.5277777778,10949.4722222222,35419.9343127322,26719.1666666667,6006.28282828283,21956.5654401154,24620.1111111111,15328.3888888889,18260.494949495,116022.222222222,19779.7978723404,14246.7978723404,2904.2972027972,23425.2727272727,15129.1794871795,54302.5890616476,17690.0803782506,3784.16666666667,23728.0227272727,26986.5,68430.1111111111,23617.8528368794,17514.7336829837,18251.952020202,43722.8463203463,30217.2942080378,8303.3,16318.670212766,59735.0606060606,33111.9393939394,74102.9887016057,37130.6515151515,62154.3326118326,32995.8055555556,27272.9696969697,22249.3897485493,14845.5793650794,61377.4339631999,19894.7261904762,59065.4898989899,31895.0606060606,13732.0833333333,25088.6654480271,34592.7853535353,19978.9831168831,31360.7034632035,15798.5,30566.1770363207,9171.30210038189,66732.4393939394,4267.5066045066,70523.2777777778,32312.6439393939,21037.0714285714,23049.2853535354,15200.1944444444,44008.2272727273,19520,20960.803030303,21076.75,38759.1641414141,59213.4444444444,13430.5,12955.4444444444,29982.2222222222,57775.6111111111,482.166666666667,71276.2424242424,50940.6363636363,32788.4621212121,30570.5277777778,41722.303030303,47635.1388888889,59197.0555555556,78377.5555555556,56117.0833333333,2846.20454545455,36501.2777777778,6360,39430.5833333333,62045.9444444444,25138.0656565657,14848,23042,10216.3838383838,35775.25,24370.6666666667,38270.75,36909.3383838384,43945.5833333333,16397.5,30894,26763.3333333333,9249,12263.0555555556,85278.6666666667,47483.8585858586,28577.5833333333,14830.5555555556,221.833333333333,27259.8888888889,43409.6666666667,48377.3055555556,47527.8813131313,0
