"","Soil_221","Soil_198","Soil_196","Soil_86","Soil_207","Soil_205","Soil_172","Soil_202","Soil_7","Soil_121","Soil_176","Soil_29","Soil_218","Soil_197","Soil_203","Soil_3","Soil_161","Soil_204","Soil_190","Soil_80","Soil_210","Soil_195","Soil_4","Soil_222","Soil_232","Soil_208","Soil_229","Soil_215","Soil_217","Soil_81","Soil_167","Soil_119","Soil_227","Soil_199","Soil_211","Soil_107","Soil_98","Soil_188","Soil_182","Soil_220","Soil_174","Soil_228","Soil_18","Soil_192","Soil_231","Soil_216","Soil_236","Soil_179","Soil_206","Soil_10","Soil_6","Soil_235","Soil_26","Soil_14","Soil_194","Soil_237","Soil_2","Soil_191","Soil_233","Soil_181","Soil_11","Soil_16","Soil_177","Soil_166","Soil_184","Soil_189","Soil_238","Soil_1","Soil_100","Soil_163","Soil_226","Soil_15","Soil_169","Soil_12","Soil_234","Soil_193","Soil_109","Soil_223","Soil_171","Soil_34","Soil_5","Soil_201","Soil_230","Soil_8","Soil_97","Soil_13","Soil_102","Soil_89","Soil_150","Soil_149","Soil_142","Soil_94","Soil_17","Soil_152","Soil_126","Soil_85","Soil_108","Soil_139","Soil_144","Soil_95","Soil_141","Soil_129","Soil_125","Soil_87","Soil_143","Soil_116","Soil_83","Soil_111","Soil_128","Soil_156","Soil_140","Soil_115","Soil_130","Soil_146","Soil_124","Soil_112","Soil_148","Soil_88","Soil_154","Soil_122","Soil_137","Soil_135","Soil_147","Soil_155","Soil_145","Soil_110","Soil_84","Soil_127","Soil_136","Soil_138","Soil_96","Soil_134","Soil_114","Soil_101","Soil_99","Soil_123"
"X1.13.11.4",0,0,0,0,0,1870.1914893617,0,0,0,0,1.29787234042553,9.93617021276596,0,0,1.85106382978723,0,0,0,0,0,0,0,0,0,0,9.48936170212766,0,0,0,0,0,0,0,1.08510638297872,0,0,0,0,0,0,0,1.29787234042553,8.29787234042553,0,0,0,10245.6595744681,2.19148936170213,0,0,0,0,2.93617021276596,0,0,0,1080.25531914894,0,1.17021276595745,0,0,1.31914893617021,0,0,0,0,1286.6170212766,0,6.36170212765957,0,0,0,0,2.53191489361702,0,0,0,0,3.25531914893617,3.80851063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5288,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1.13.12.4",0,0,0,153,0,1870.1914893617,0,0,0,0,1.29787234042553,9.93617021276596,0,1132.5,1.85106382978723,340.8,20,0,0,0,0,0,867.6,0,0,9.48936170212766,0,0,0,0,0,0,0,1.08510638297872,0,0,0,0,0,0,0,1.29787234042553,8.29787234042553,0,0,0,10245.6595744681,2.19148936170213,0,0,37.5,0,2.93617021276596,0,0,0,1080.25531914894,0,1.17021276595745,0,0,1.31914893617021,0,0,0,0,1286.6170212766,0,6.36170212765957,0,0,0,0,2.53191489361702,0,602.6,0,0,3.25531914893617,3.80851063829787,0,0,0,0,0,0,0,16778.5,0,0,0,0,0,1434.25,0,0,0,0,0,0,8035.25,0,0,0,0,26273.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5288,0,4624.5,0,10780.5,0,0,0,0,0,0,0,0,0
"X1.14.11.17",0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1.14.99.29",0,0,0,51,0,1870.1914893617,0,0,0,0,1.29787234042553,9.93617021276596,0,1132.5,1.85106382978723,340.8,10,0,0,0,0,0,867.6,0,0,9.48936170212766,0,0,0,0,0,0,0,1.08510638297872,0,0,0,0,0,0,0,1.29787234042553,8.29787234042553,0,0,0,10245.6595744681,2.19148936170213,0,0,37.5,0,2.93617021276596,0,0,0,1080.25531914894,0,1.17021276595745,0,0,1.31914893617021,0,0,0,0,1286.6170212766,0,6.36170212765957,0,0,0,0,2.53191489361702,0,602.6,0,0,3.25531914893617,3.80851063829787,0,0,0,0,0,0,0,16778.5,0,0,0,0,0,1434.25,0,0,0,0,0,0,8035.25,0,0,0,0,26273.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5288,0,4624.5,0,10780.5,0,0,0,0,0,0,0,0,0
"X1.2.1.24",0,141,0,102,0,7480.76595744681,0,936,0,2307,2216.1914893617,39.7446808510638,0,0,8803.40425531915,0,0,0,0,0,0,0,579,0,0,37.9574468085106,0,0,0,0,0,0,0,4.34042553191489,0,0,0,0,0,0,0,5.19148936170213,33.1914893617021,0,0,0,40982.6382978723,8.76595744680851,0,4299,0,0,11.7446808510638,0,0,0,4321.02127659574,0,4.68085106382979,0,0,5.27659574468085,0,0,0,0,5146.46808510638,0,25.4468085106383,0,0,0,0,10.1276595744681,0,0,0,0,13.0212765957447,15.2340425531915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21152,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1.2.1.36",301.333333333333,275.066666666667,276.933333333333,1395.46666666667,62.9333333333333,944.933333333333,558.933333333333,1602.93333333333,361.2,2308,1540.93333333333,0,653.6,133.733333333333,9665.33333333333,200.8,844.133333333333,2913.6,42.5333333333333,151.733333333333,401.2,13.3333333333333,813.066666666667,113.2,48.2666666666667,79.4666666666667,241.466666666667,405.466666666667,489.466666666667,0,1566.4,196.4,42.2666666666667,89.7333333333333,411.6,96.9333333333333,63.3333333333333,643.333333333333,139.066666666667,191.066666666667,2594,542.8,882,0,1003.2,140,476.4,145.866666666667,47.6,3145.6,1204,392.533333333333,22.8,734.4,32.5333333333333,539.2,725.066666666667,36.8,579.6,2072.53333333333,123.333333333333,1001.73333333333,574,187.066666666667,645.466666666667,0,777.2,297.066666666667,3389.6,445.066666666667,1844.93333333333,1655.2,67.6,1499.2,173.066666666667,144.933333333333,408.266666666667,86,1050.53333333333,17.6,817.733333333333,832.266666666667,473.466666666667,144.533333333333,632.8,482.933333333333,0,624,0,38.8,0,1447.2,1185.46666666667,0,88.5333333333333,246.266666666667,243.333333333333,105.2,0,2000.4,0,2328.93333333333,238.4,351.466666666667,82.8,922.133333333333,0,0,490.533333333333,0,644.533333333333,44,313.733333333333,86.4,193.6,61.3333333333333,0,180,0,471.6,0,0.4,0,0,0,0,269.466666666667,452.266666666667,259.6,41.0666666666667,48.4,411.466666666667,0,611.733333333333,173.466666666667,364.133333333333
"X1.8.1.4",1205.33333333333,1100.26666666667,1107.73333333333,5785.86666666667,251.733333333333,33705.2652482269,2235.73333333333,6411.73333333333,1444.8,9232,6174.11631205674,79.4893617021277,2614.4,9594.93333333333,38676.1418439716,20681.6,3416.53333333333,13246.4,170.133333333333,6502.93333333333,1604.8,53.3333333333333,10193.0666666667,452.8,193.066666666667,393.781560283688,965.866666666667,10697.8666666667,1957.86666666667,0,6265.6,785.6,169.066666666667,367.614184397163,1646.4,387.733333333333,253.333333333333,2573.33333333333,13184.2666666667,764.266666666667,14520,2181.5829787234,3594.3829787234,0,4012.8,560,124182.876595745,600.998581560284,190.4,12582.4,5116,1570.13333333333,114.689361702128,2937.6,130.133333333333,2156.8,18558.3092198582,147.2,2327.76170212766,8290.13333333333,5449.33333333333,4017.4865248227,2768,4648.26666666667,2581.86666666667,0,18465.7361702128,9260.26666666667,13609.2936170213,1780.26666666667,7379.73333333333,6620.8,270.4,9653.05531914894,692.266666666667,5400.53333333333,1633.06666666667,344,4228.17588652482,4200.86808510638,3270.93333333333,3329.06666666667,1893.86666666667,578.133333333333,2531.2,1931.73333333333,0,136724,0,155.2,0,5788.8,4741.86666666667,11474,354.133333333333,985.066666666667,973.333333333333,420.8,0,8001.6,64282,9315.73333333333,953.6,1405.86666666667,331.2,213878.533333333,0,0,1962.13333333333,0,2578.13333333333,176,1254.93333333333,345.6,774.4,245.333333333333,0,720,0,1886.4,0,1.6,69520,0,36996,0,87321.8666666667,1809.06666666667,1038.4,164.266666666667,193.6,1645.86666666667,0,2446.93333333333,693.866666666667,1456.53333333333
"X2.1.1.104",0,0,0,102,0,3710.1914893617,0,0,0,0,1.29787234042553,9.93617021276596,0,0,1.85106382978723,0,10,0,0,0,0,0,0,0,0,9.48936170212766,0,0,0,0,0,0,0,1.08510638297872,0,0,0,0,0,0,0,1.29787234042553,8.29787234042553,0,0,0,20323.6595744681,2.19148936170213,0,0,0,0,2.93617021276596,0,0,0,2143.25531914894,0,1.17021276595745,0,0,1.31914893617021,0,0,0,0,2552.6170212766,0,6.36170212765957,0,0,0,0,2.53191489361702,0,0,0,0,3.25531914893617,3.80851063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10576,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.1.1.137",0,47,0,0,0,30.1914893617021,0,312,0,769,738.297872340426,9.93617021276596,0,1132.5,2933.85106382979,340.8,0,0,0,0,0,0,1060.6,0,0,9.48936170212766,0,0,0,0,0,0,0,1.08510638297872,0,0,0,0,0,0,0,1.29787234042553,8.29787234042553,0,0,0,167.659574468085,2.19148936170213,0,1433,37.5,0,2.93617021276596,0,0,0,17.2553191489362,0,1.17021276595745,0,0,1.31914893617021,0,0,0,0,20.6170212765957,0,6.36170212765957,0,0,0,0,2.53191489361702,0,602.6,0,0,3.25531914893617,3.80851063829787,0,0,0,0,0,0,0,16778.5,0,0,0,0,0,1434.25,0,0,0,0,0,0,8035.25,0,0,0,0,26273.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4624.5,0,10780.5,0,0,0,0,0,0,0,0,0
"X2.2.1..",0,0,0,51,0,3710.1914893617,0,0,0,0,1.29787234042553,9.93617021276596,0,0,1.85106382978723,0,0,0,0,0,0,0,0,0,0,9.48936170212766,0,0,0,0,0,0,0,1.08510638297872,0,0,0,0,0,0,0,1.29787234042553,8.29787234042553,0,0,0,20323.6595744681,2.19148936170213,0,0,0,0,2.93617021276596,0,0,0,2143.25531914894,0,1.17021276595745,0,0,1.31914893617021,0,0,0,0,2552.6170212766,0,6.36170212765957,0,0,0,0,2.53191489361702,0,0,0,0,3.25531914893617,3.80851063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10576,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.3.1.129",150.666666666667,90.5333333333333,138.466666666667,697.733333333333,31.4666666666667,472.466666666667,279.466666666667,489.466666666667,180.6,385,33.4666666666667,0,326.8,66.8666666666667,1900.66666666667,100.4,422.066666666667,1456.8,21.2666666666667,75.8666666666667,200.6,6.66666666666667,213.533333333333,56.6,24.1333333333333,39.7333333333333,120.733333333333,202.733333333333,244.733333333333,0,783.2,98.2,21.1333333333333,44.8666666666667,205.8,48.4666666666667,31.6666666666667,321.666666666667,69.5333333333333,95.5333333333333,1297,271.4,441,0,501.6,70,238.2,72.9333333333333,23.8,139.8,602,196.266666666667,11.4,367.2,16.2666666666667,269.6,362.533333333333,18.4,289.8,1036.26666666667,61.6666666666667,500.866666666667,287,93.5333333333333,322.733333333333,0,388.6,148.533333333333,1694.8,222.533333333333,922.466666666667,827.6,33.8,749.6,86.5333333333333,72.4666666666667,204.133333333333,43,525.266666666667,8.8,408.866666666667,416.133333333333,236.733333333333,72.2666666666667,316.4,241.466666666667,0,312,0,19.4,0,723.6,592.733333333333,0,44.2666666666667,123.133333333333,121.666666666667,52.6,0,1000.2,0,1164.46666666667,119.2,175.733333333333,41.4,461.066666666667,0,0,245.266666666667,0,322.266666666667,22,156.866666666667,43.2,96.8,30.6666666666667,0,90,0,235.8,0,0.2,0,0,0,0,134.733333333333,226.133333333333,129.8,20.5333333333333,24.2,205.733333333333,0,305.866666666667,86.7333333333333,182.066666666667
"X2.3.1.133",0,0,0,408,0,7510.95744680851,0,0,0,0,6.48936170212766,49.6808510638298,0,0,9.25531914893617,0,20,0,0,0,0,0,0,0,0,47.4468085106383,0,0,0,0,0,0,0,5.42553191489362,0,0,0,0,0,0,0,6.48936170212766,41.4893617021277,0,0,0,41150.2978723404,10.9574468085106,0,0,0,0,14.6808510638298,0,0,0,4338.27659574468,0,5.85106382978723,0,0,6.59574468085106,0,0,0,0,5167.08510638298,0,31.8085106382979,0,0,0,0,12.6595744680851,0,0,0,0,16.2765957446809,19.0425531914894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21152,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.3.1.47",301.333333333333,228.066666666667,276.933333333333,1497.46666666667,62.9333333333333,19832.3163120567,558.933333333333,1290.93333333333,361.2,1539,806.529078014184,19.8723404255319,653.6,1266.23333333333,6737.03546099291,9458.4,864.133333333333,3709.6,42.5333333333333,3099.73333333333,401.2,13.3333333333333,2355.26666666667,113.2,48.2666666666667,98.445390070922,241.466666666667,4943.46666666667,489.466666666667,0,1566.4,196.4,42.2666666666667,91.9035460992908,411.6,96.9333333333333,63.3333333333333,643.333333333333,6453.06666666667,191.066666666667,9846,545.395744680851,898.595744680851,0,1003.2,140,31045.7191489362,150.249645390071,47.6,1712.6,1241.5,392.533333333333,28.6723404255319,734.4,32.5333333333333,539.2,8785.57730496454,36.8,581.940425531915,2072.53333333333,8796.33333333333,1004.37163120567,1400,7012.06666666667,645.466666666667,0,4616.43404255319,4333.06666666667,3402.32340425532,445.066666666667,1844.93333333333,1655.2,67.6,7867.26382978723,173.066666666667,1350.13333333333,408.266666666667,86,1057.04397163121,1050.2170212766,817.733333333333,832.266666666667,473.466666666667,144.533333333333,632.8,482.933333333333,0,17402.5,0,38.8,0,1447.2,1185.46666666667,1434.25,88.5333333333333,246.266666666667,243.333333333333,105.2,0,2000.4,8035.25,2328.93333333333,238.4,351.466666666667,82.8,27195.8833333333,0,0,490.533333333333,0,644.533333333333,44,313.733333333333,86.4,193.6,61.3333333333333,0,180,0,471.6,0,0.4,26476,0,4624.5,0,11049.9666666667,452.266666666667,259.6,41.0666666666667,48.4,411.466666666667,0,611.733333333333,173.466666666667,364.133333333333
"X2.3.1.74",0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.3.2.4",0,0,0,0,0,0,0,0,0,0,0,0,0,3397.5,0,340.8,0,0,0,0,0,0,867.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.6,0,0,0,0,0,0,0,0,0,0,0,50335.5,0,0,0,0,0,4302.75,0,0,0,0,0,0,24105.75,0,0,0,0,78821.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13873.5,0,32341.5,0,0,0,0,0,0,0,0,0
"X2.4.1.17",602.666666666667,550.133333333333,553.866666666667,2790.93333333333,125.866666666667,16851.3985815603,1117.86666666667,3205.86666666667,722.4,4616,3092.24964539007,79.4893617021277,1307.2,267.466666666667,19345.475177305,401.6,1688.26666666667,5827.2,85.0666666666667,303.466666666667,802.4,26.6666666666667,1626.13333333333,226.4,96.5333333333333,234.848226950355,482.933333333333,810.933333333333,978.933333333333,0,3132.8,392.8,84.5333333333333,188.147517730496,823.2,193.866666666667,126.666666666667,1286.66666666667,278.133333333333,382.133333333333,5188,1095.9829787234,1830.3829787234,0,2006.4,280,82918.0765957447,309.26524822695,95.2,6291.2,2408,785.066666666667,69.0893617021277,1468.8,65.0666666666667,1078.4,10092.1758865248,73.6,1168.56170212766,4145.06666666667,246.666666666667,2014.01985815603,1148,374.133333333333,1290.93333333333,0,11847.3361702128,594.133333333333,6830.09361702128,890.133333333333,3689.86666666667,3310.4,135.2,3018.65531914894,346.133333333333,289.866666666667,816.533333333333,172,2127.10921985816,65.668085106383,1635.46666666667,1664.53333333333,946.933333333333,289.066666666667,1265.6,965.866666666667,0,1248,0,77.6,0,2894.4,2370.93333333333,0,177.066666666667,492.533333333333,486.666666666667,210.4,0,4000.8,0,4657.86666666667,476.8,702.933333333333,165.6,1844.26666666667,0,0,981.066666666667,0,1289.06666666667,88,627.466666666667,172.8,387.2,122.666666666667,0,360,0,943.2,0,0.8,42304,0,0,0,538.933333333333,904.533333333333,519.2,82.1333333333333,96.8,822.933333333333,0,1223.46666666667,346.933333333333,728.266666666667
"X2.4.1.32",0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.4.1.41",0,0,0,51,0,1870.1914893617,0,0,0,0,1.29787234042553,9.93617021276596,0,1132.5,1.85106382978723,681.6,0,0,0,0,0,0,1735.2,0,0,9.48936170212766,0,0,0,0,0,0,0,1.08510638297872,0,0,0,0,0,0,0,1.29787234042553,8.29787234042553,0,0,0,10245.6595744681,2.19148936170213,0,0,37.5,0,2.93617021276596,0,0,0,1080.25531914894,0,1.17021276595745,0,0,1.31914893617021,0,0,0,0,1286.6170212766,0,6.36170212765957,0,0,0,0,2.53191489361702,0,1205.2,0,0,3.25531914893617,3.80851063829787,0,0,0,0,0,0,0,16778.5,0,0,0,0,0,1434.25,0,0,0,0,0,0,8035.25,0,0,0,0,26273.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5288,0,4624.5,0,10780.5,0,0,0,0,0,0,0,0,0
"X2.4.1.45",0,0,0,0,0,1870.1914893617,0,0,0,0,1.29787234042553,9.93617021276596,0,0,1.85106382978723,0,0,0,0,0,0,0,0,0,0,9.48936170212766,0,0,0,0,0,0,0,1.08510638297872,0,0,0,0,0,0,0,1.29787234042553,8.29787234042553,0,0,0,10245.6595744681,2.19148936170213,0,0,0,0,2.93617021276596,0,0,0,1080.25531914894,0,1.17021276595745,0,0,1.31914893617021,0,0,0,0,1286.6170212766,0,6.36170212765957,0,0,0,0,2.53191489361702,0,0,0,0,3.25531914893617,3.80851063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5288,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.6....",301.333333333333,275.066666666667,276.933333333333,1446.46666666667,62.9333333333333,6617.12482269504,558.933333333333,1602.93333333333,361.2,2308,1542.23120567376,9.93617021276596,653.6,1266.23333333333,9667.18439716312,9117.6,844.133333333333,3709.6,42.5333333333333,3099.73333333333,401.2,13.3333333333333,1680.66666666667,113.2,48.2666666666667,88.9560283687943,241.466666666667,4943.46666666667,489.466666666667,0,1566.4,196.4,42.2666666666667,90.8184397163121,411.6,96.9333333333333,63.3333333333333,643.333333333333,6453.06666666667,191.066666666667,4666,544.097872340426,890.297872340426,0,1003.2,140,10722.0595744681,148.058156028369,47.6,3145.6,1241.5,392.533333333333,25.736170212766,734.4,32.5333333333333,539.2,3187.3219858156,36.8,580.770212765957,2072.53333333333,2601.33333333333,1003.0524822695,810,2137.06666666667,645.466666666667,0,2063.8170212766,4333.06666666667,3395.96170212766,445.066666666667,1844.93333333333,1655.2,67.6,3319.73191489362,173.066666666667,747.533333333333,408.266666666667,86,1053.78865248227,2071.4085106383,817.733333333333,832.266666666667,473.466666666667,144.533333333333,632.8,482.933333333333,0,17402.5,0,38.8,0,1447.2,1185.46666666667,1434.25,88.5333333333333,246.266666666667,243.333333333333,105.2,0,2000.4,8035.25,2328.93333333333,238.4,351.466666666667,82.8,27195.8833333333,0,0,490.533333333333,0,644.533333333333,44,313.733333333333,86.4,193.6,61.3333333333333,0,180,0,471.6,0,0.4,8320,0,4624.5,0,11049.9666666667,452.266666666667,259.6,41.0666666666667,48.4,411.466666666667,0,611.733333333333,173.466666666667,364.133333333333
"X2.7.1.33",452,459.6,415.4,2144.2,94.4,7089.5914893617,838.4,2716.4,541.8,4231,3049.69787234043,9.93617021276596,980.4,1333.1,17431.8510638298,9218,1276.2,5166.4,63.8,3175.6,601.8,20,2280.2,169.8,72.4,128.689361702128,362.2,5146.2,734.2,0,2349.6,294.6,63.4,135.685106382979,617.4,145.4,95,965,6522.6,286.6,5963,815.497872340425,1331.29787234043,0,1504.8,210,10960.2595744681,220.991489361702,71.4,6151.4,1843.5,588.8,37.136170212766,1101.6,48.8,808.8,3549.85531914894,55.2,870.570212765958,3108.8,2663,1503.91914893617,1097,2230.6,968.2,0,2452.4170212766,4481.6,5090.76170212766,667.6,2767.4,2482.8,101.4,4069.33191489362,259.6,820,612.4,129,1579.05531914894,3105.2085106383,1226.6,1248.4,710.2,216.8,949.2,724.4,0,17714.5,0,58.2,0,2170.8,1778.2,1434.25,132.8,369.4,365,157.8,0,3000.6,8035.25,3493.4,357.6,527.2,124.2,27656.95,0,0,735.8,0,966.8,66,470.6,129.6,290.4,92,0,270,0,707.4,0,0.6,8320,0,4624.5,0,11184.7,678.4,389.4,61.6,72.6,617.2,0,917.6,260.2,546.2
"X2.7.7.49",0,0,0,0,0,1870.1914893617,0,0,0,0,1.29787234042553,9.93617021276596,0,0,1.85106382978723,17152,10,1592,0,5896,0,0,0,0,0,9.48936170212766,0,9076,0,0,0,0,0,1.08510638297872,0,0,0,0,12628,0,0,1.29787234042553,8.29787234042553,0,0,0,10245.6595744681,2.19148936170213,0,0,0,0,2.93617021276596,0,0,0,1080.25531914894,0,1.17021276595745,0,0,1.31914893617021,0,0,0,0,1286.6170212766,8072,6.36170212765957,0,0,0,0,2.53191489361702,0,0,0,0,3.25531914893617,1028.8085106383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5288,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.7.7.50",150.666666666667,161.033333333333,138.466666666667,748.733333333333,31.4666666666667,4243.65815602837,279.466666666667,957.466666666667,180.6,1538.5,1140.26453900709,9.93617021276596,326.8,1199.36666666667,6300.51773049645,4729.2,432.066666666667,1854.8,21.2666666666667,1549.86666666667,200.6,6.66666666666667,1370.63333333333,56.6,24.1333333333333,49.222695035461,120.733333333333,2471.73333333333,244.733333333333,0,783.2,98.2,21.1333333333333,45.9517730496454,205.8,48.4666666666667,31.6666666666667,321.666666666667,3226.53333333333,95.5333333333333,2333,272.697872340426,449.297872340426,0,501.6,70,10483.8595744681,75.1248226950355,23.8,2289.3,639.5,196.266666666667,14.336170212766,367.2,16.2666666666667,269.6,2133.78865248227,18.4,290.970212765957,1036.26666666667,1300.66666666667,502.185815602837,405,1068.53333333333,322.733333333333,0,1675.2170212766,2166.53333333333,1701.16170212766,222.533333333333,922.466666666667,827.6,33.8,1661.13191489362,86.5333333333333,675.066666666667,204.133333333333,43,528.521985815603,1037.6085106383,408.866666666667,416.133333333333,236.733333333333,72.2666666666667,316.4,241.466666666667,0,17090.5,0,19.4,0,723.6,592.733333333333,1434.25,44.2666666666667,123.133333333333,121.666666666667,52.6,0,1000.2,8035.25,1164.46666666667,119.2,175.733333333333,41.4,26734.8166666667,0,0,245.266666666667,0,322.266666666667,22,156.866666666667,43.2,96.8,30.6666666666667,0,90,0,235.8,0,0.2,6804,0,4624.5,0,10915.2333333333,226.133333333333,129.8,20.5333333333333,24.2,205.733333333333,0,305.866666666667,86.7333333333333,182.066666666667
"X2.7.8.8",602.666666666667,550.133333333333,553.866666666667,2892.93333333333,125.866666666667,13234.2496453901,1117.86666666667,3205.86666666667,722.4,4616,3084.46241134752,19.8723404255319,1307.2,2532.46666666667,19334.3687943262,26129.6,1708.26666666667,8215.2,85.0666666666667,9147.46666666667,802.4,26.6666666666667,1626.13333333333,226.4,96.5333333333333,177.912056737589,482.933333333333,14424.9333333333,978.933333333333,0,3132.8,392.8,84.5333333333333,181.636879432624,823.2,193.866666666667,126.666666666667,1286.66666666667,19220.1333333333,382.133333333333,9332,1088.19574468085,1780.59574468085,0,2006.4,280,21444.1191489362,296.116312056738,95.2,6291.2,2483,785.066666666667,51.4723404255319,1468.8,65.0666666666667,1078.4,6374.64397163121,73.6,1161.54042553191,4145.06666666667,5202.66666666667,2006.10496453901,1620,4274.13333333333,1290.93333333333,0,4127.63404255319,12702.1333333333,6791.92340425532,890.133333333333,3689.86666666667,3310.4,135.2,6639.46382978723,346.133333333333,289.866666666667,816.533333333333,172,2107.57730496454,4142.8170212766,1635.46666666667,1664.53333333333,946.933333333333,289.066666666667,1265.6,965.866666666667,0,34805,0,77.6,0,2894.4,2370.93333333333,2868.5,177.066666666667,492.533333333333,486.666666666667,210.4,0,4000.8,16070.5,4657.86666666667,476.8,702.933333333333,165.6,54391.7666666667,0,0,981.066666666667,0,1289.06666666667,88,627.466666666667,172.8,387.2,122.666666666667,0,360,0,943.2,0,0.8,16640,0,9249,0,22099.9333333333,904.533333333333,519.2,82.1333333333333,96.8,822.933333333333,0,1223.46666666667,346.933333333333,728.266666666667
